score,review,y
4,"일단 맛도 있고 서비스도 잘 갖춰져있다. 이런 곳은 하란데로 하는게 좋다. 서비스란게.. 받는 사람도 하기나름. 꽉찬 테이블 왔다갔다 하면서도, 잘 구워주고 챙겨주었다고 생각한다. 매우 미숙하지만 엄청 노력해준 새알바분도 땡큐.",1
2,맛있는 편.2인은 바 좌석 밖에 못 앉아서 상당히 불편하다.직원이 직접 구워주다보니 따닥따닥 앉히는 것도 불편.4인 이상부터만 예약 가능.입구쪽에서 안내하는 남직원 상당히 고압적.분위기는 좋고 고기도 신선한 편.특제 소스는 살짝 찍는 게 아니라 듬뿍 찍어먹는 게 맛있다.사이드 메뉴 중 라멘과 고추명란밥은 둘 다 간이 좀 세다.,0
1,,0
1,친절한듯 하지만 부족한 점이 많은 서비스..맛없다고 하긴 애매하지만 그렇다고 뛰어나게 맛있지도 않음…,0
6,"고메램 강남점에서 지인과 모듬양갈비로 맛있는 양고기 숯불구이를 먹었다. 처음 먹어보는 양고기구이였는데, 각 부위와 먹는 방법에 대한 설명으로 양고기를 맛있게 먹어볼 수 있었다.",1
3,너무 맛있어요 앉은 자리도 편하고 인테리어 분위기 너무 좋네요 사이드메뉴도 짜지않고 전반적으로 구수한 맛이여서 더 좋았어요~,0
2,맛있어요!! 분위기도 좋고 담에 또 가야겠어요 ㅎㅎ굳굳,0
3,"야채는 직접 구워 먹어야 합니다. 맛있는 익힘정도로 잘 구워주던 양갈비 전문점 가다가 그냥 굽기만 하는 곳에서 먹으니 내가 직접 구워먹는게 낫겠다 싶어요! (겉은 타고 속은 안익고, 와규 등심은 삼겹살처럼 바싹 태우더라구요) 재방문 의사 없어요!",0
1,맛있네요 분위기도 좋고 고기도 다 구워주시고 다 좋습니다,0
3,괜찮앗어요 재방문 의사 잇는데 낫또밥은 너무 비림 ㅠ,0
2,좋아요 와인 콜키지도 됨!,0
3,분위기 짱 좋음 금요일밤에 가니까 웨이팅 좀 있음! 예약 꼭 하고 가시길! 양갈비는 언제먹든 맛있는데 고기 구워주는 직원분 스킬이 아쉬웠다.. 양갈비는 자고로 센불에 고기 겉면 빠짝! 익히고 미디움으로 먹는게 최곤데… 숯빼주실때보니까 숯 양이 적었던거 같아서 불이 약했던거 같기두 하당 그리고 양갈비 뼈대쪽은 더 오래 익혀야 살이 익는데 너무 대충 주셔서 나중에주신 뼈대는 안익은 상태였다 솔직한 맘으론 내가 굽고 싶었다ㅋㅋ ㅠ 그래도 분위기는 좋다.. 고기맛도 좋고.. 고기구워쥬는 직원은 복불복이니 어쩔수없는 것.. 흑흑,0
7,"프렌치랙, 등심이 맛있습니다. 숄더랙은 질겼어요. 사이드로 고추 명란밥 추천드립니다. 직원이 구워주기는 하나, 손 댈 필요 없을 정도로 신경쓰지는 않으니 이 점 유의하세요.",1
3,양고기 냄새 전혀없고 부드럽습니다 처음드시는 분들도 거부감 못느끼겠어요직접 구워주어 편합니다 6명이 배불리먹고 30정도 나왔어요 와인콜키지 2인당1병 무료,0
2,,0
4,돈많이 벌어서 배부른집,1
2,맛이 좋아 4번 방문했었습니다.5번째 방문하려는데 매우 불쾌하네요. 매니저이신지 사장님이신지. 시간이 가면 갈수록 불친절해지시더니 정점을 찍어 다신 방문의사 없습니다. 브레이크타임에 대한 내용이 안내문마다 달라 브레이크타임 종료시에 들어갔더니 브레이크타임 종료는 맞는데 30분의 추가 세팅시간이 있으니 30분있다가 다시 방문해달라는 어이없는 소리를 계산대 책상에 몸을 기대서 건성 건성 답변해주시더라고요. 정말 맛때문에 그냥 참고 다녔었는데 삼성점이랑은 다른 태도에 시간이 더걸리더라도 다시 삼성점으로 방문할 생각입니다. 리뷰확인하시고 헛걸음하지 않길 바랍니다.,0
2,"맛 좋습니다.예약시스템, 합리적 가격, 좋은 위치단, 룸은 구워지지않는 시스템은 조금 아쉽습니다 참고해주세요!",0
4,"일단 맛도 있고 서비스도 잘 갖춰져있다. 이런 곳은 하란데로 하는게 좋다. 서비스란게.. 받는 사람도 하기나름. 꽉찬 테이블 왔다갔다 하면서도, 잘 구워주고 챙겨주었다고 생각한다. 매우 미숙하지만 엄청 노력해준 새알바분도 땡큐.",1
2,맛있는 편.2인은 바 좌석 밖에 못 앉아서 상당히 불편하다.직원이 직접 구워주다보니 따닥따닥 앉히는 것도 불편.4인 이상부터만 예약 가능.입구쪽에서 안내하는 남직원 상당히 고압적.분위기는 좋고 고기도 신선한 편.특제 소스는 살짝 찍는 게 아니라 듬뿍 찍어먹는 게 맛있다.사이드 메뉴 중 라멘과 고추명란밥은 둘 다 간이 좀 세다.,0
1,,0
1,친절한듯 하지만 부족한 점이 많은 서비스..맛없다고 하긴 애매하지만 그렇다고 뛰어나게 맛있지도 않음…,0
6,"고메램 강남점에서 지인과 모듬양갈비로 맛있는 양고기 숯불구이를 먹었다. 처음 먹어보는 양고기구이였는데, 각 부위와 먹는 방법에 대한 설명으로 양고기를 맛있게 먹어볼 수 있었다.",1
3,너무 맛있어요 앉은 자리도 편하고 인테리어 분위기 너무 좋네요 사이드메뉴도 짜지않고 전반적으로 구수한 맛이여서 더 좋았어요~,0
2,맛있어요!! 분위기도 좋고 담에 또 가야겠어요 ㅎㅎ굳굳,0
3,"야채는 직접 구워 먹어야 합니다. 맛있는 익힘정도로 잘 구워주던 양갈비 전문점 가다가 그냥 굽기만 하는 곳에서 먹으니 내가 직접 구워먹는게 낫겠다 싶어요! (겉은 타고 속은 안익고, 와규 등심은 삼겹살처럼 바싹 태우더라구요) 재방문 의사 없어요!",0
1,맛있네요 분위기도 좋고 고기도 다 구워주시고 다 좋습니다,0
3,괜찮앗어요 재방문 의사 잇는데 낫또밥은 너무 비림 ㅠ,0
2,좋아요 와인 콜키지도 됨!,0
3,분위기 짱 좋음 금요일밤에 가니까 웨이팅 좀 있음! 예약 꼭 하고 가시길! 양갈비는 언제먹든 맛있는데 고기 구워주는 직원분 스킬이 아쉬웠다.. 양갈비는 자고로 센불에 고기 겉면 빠짝! 익히고 미디움으로 먹는게 최곤데… 숯빼주실때보니까 숯 양이 적었던거 같아서 불이 약했던거 같기두 하당 그리고 양갈비 뼈대쪽은 더 오래 익혀야 살이 익는데 너무 대충 주셔서 나중에주신 뼈대는 안익은 상태였다 솔직한 맘으론 내가 굽고 싶었다ㅋㅋ ㅠ 그래도 분위기는 좋다.. 고기맛도 좋고.. 고기구워쥬는 직원은 복불복이니 어쩔수없는 것.. 흑흑,0
1,맛 굳친철 굳,0
3,1년만에 다시 방문평점 5점에서 3점으로 바꿔요맛은 달라진게 없는데….,0
5,"맛있고 비쌉니다!모둠2인분, 된장찌개",1
5,친구 추천으로 생일날에 일부러 주말에 방문.코로나로 손님도 없었고 테이블 자리도 텅 비었지만 시간이 몇분 남지 않았다는 이유로 고기도 많이 남았고 가격도 싸지 않은데 눈치없이 불판을 빼서 이해가 안대고 직원의 서비스도 너무 마음에 안듬...두번째 방문이지만 너무 실망이며 직원의 사과 하는태도도 너무 성의가 없어서 강남 매장은  두번다시 방문하고 싶지가 않네요......완전 실망,1
7,,1
1,비싸고 고기다태우고물도 안갖다줌.. 숯도 안갖다줌...손님이 오든말든 신경안씀...서비스가진짜개구림...가격은 진짜비싸면서 서비스가 구림,0
4,그냥 그래요!,1
3,맛있습니다 ㄹㅇ,0
1,비싸고 고기다태우고물도 안갖다줌.. 숯도 안갖다줌...손님이 오든말든 신경안씀...서비스가진짜개구림...가격은 진짜비싸면서 서비스가 구림,0
4,그냥 그래요!,1
3,맛있습니다 ㄹㅇ,0
3,"고기는 질이좋아보이나 서비스가 다 별로임사람이 안친절하다기보단 1인분에 17000원인 삼겹살을 먹으면 보통구워주기마련.물론 안구워주는게 아니다. 다 태우면서 굽는다.특히 비계쪽이 많이 탔고, 직원분께 얘기를 해서 탄부분을 잘라서 주셨다. 빡치지만 그래도 못먹는건 아니니 괜찮았다. 추가로 고기를 더 주문했는데, 불판에 올려두고 직원들끼리 떠들고있었다.보다못해서 결국 직접구웠다. 한줄평 : 불이 너무 세면 숯을 덜 넣던가 아니면 계속 고기를 안타게 구워주던가 170g에 17000원에 고기를 먹으려는 이유가 있는데 그 이유를 싸그리 무시한 가게.",0
9,"콜키지프리, 이베리코목살은 퍽퍽했고 삼겹살 맛집(2022-09-16 재작성)콜키지 2만원. 더 이상 찾아 갈 이유는 없는 곳. 고기는 맛이 있는 편이지만 굳이? 이 가격에? 숙대입구역 모 삼겹살 집을 벤치마킹 한 느낌은 기분 탓인지",1
4,"삼겹살, 목살, 이베리코목살 모두 시켰었는데, 다 기억에 안남는다.특히 이베리코목살은 육안상 마블링은 좋았는데 '차이가 뭐였지?' 싶음.맛은 강남은 워낙 고기집들이 전쟁중이라 상상가는 그 맛이다.두툼한 고기 숯불에 잘 구워서 먹는 맛.된장술밥 그냥그랬고, 비빔국수가 맛있던거로 기억난다.남자분들은 설명이나 고기굽는거나 잘 응대해주심.종업원중 되게 성격이 날카로운 여자분 한 분 계셨는데 아직 잘 다니시려나..?어차피 우연히 방문한거라 다시 갈 일은 없겠지만.",1
1,,0
1,우리 밍구가 아주 좋아해요~^^,0
1,비싸고 고기다태우고물도 안갖다줌.. 숯도 안갖다줌...손님이 오든말든 신경안씀...서비스가진짜개구림...가격은 진짜비싸면서 서비스가 구림,0
4,그냥 그래요!,1
3,맛있습니다 ㄹㅇ,0
3,"고기는 질이좋아보이나 서비스가 다 별로임사람이 안친절하다기보단 1인분에 17000원인 삼겹살을 먹으면 보통구워주기마련.물론 안구워주는게 아니다. 다 태우면서 굽는다.특히 비계쪽이 많이 탔고, 직원분께 얘기를 해서 탄부분을 잘라서 주셨다. 빡치지만 그래도 못먹는건 아니니 괜찮았다. 추가로 고기를 더 주문했는데, 불판에 올려두고 직원들끼리 떠들고있었다.보다못해서 결국 직접구웠다. 한줄평 : 불이 너무 세면 숯을 덜 넣던가 아니면 계속 고기를 안타게 구워주던가 170g에 17000원에 고기를 먹으려는 이유가 있는데 그 이유를 싸그리 무시한 가게.",0
9,"콜키지프리, 이베리코목살은 퍽퍽했고 삼겹살 맛집(2022-09-16 재작성)콜키지 2만원. 더 이상 찾아 갈 이유는 없는 곳. 고기는 맛이 있는 편이지만 굳이? 이 가격에? 숙대입구역 모 삼겹살 집을 벤치마킹 한 느낌은 기분 탓인지",1
4,"삼겹살, 목살, 이베리코목살 모두 시켰었는데, 다 기억에 안남는다.특히 이베리코목살은 육안상 마블링은 좋았는데 '차이가 뭐였지?' 싶음.맛은 강남은 워낙 고기집들이 전쟁중이라 상상가는 그 맛이다.두툼한 고기 숯불에 잘 구워서 먹는 맛.된장술밥 그냥그랬고, 비빔국수가 맛있던거로 기억난다.남자분들은 설명이나 고기굽는거나 잘 응대해주심.종업원중 되게 성격이 날카로운 여자분 한 분 계셨는데 아직 잘 다니시려나..?어차피 우연히 방문한거라 다시 갈 일은 없겠지만.",1
1,,0
1,우리 밍구가 아주 좋아해요~^^,0
2,,0
3,,0
9,,1
3,서비스 진짜 별로임.. 친구보다 5분정도 먼저와서 고기시켜놓고 잠시 기다리고 있는데 다른분 언제오냐고 겁나 물어보면서 눈치줌...최악의 서비스.. 강남에 이런데가 잇다니 충격임.직원분중이 키작으셧던 분 같은데 진짜 최악이고 드러웟음,0
7,,1
1,비싸고 고기다태우고물도 안갖다줌.. 숯도 안갖다줌...손님이 오든말든 신경안씀...서비스가진짜개구림...가격은 진짜비싸면서 서비스가 구림,0
4,그냥 그래요!,1
3,맛있습니다 ㄹㅇ,0
3,"고기는 질이좋아보이나 서비스가 다 별로임사람이 안친절하다기보단 1인분에 17000원인 삼겹살을 먹으면 보통구워주기마련.물론 안구워주는게 아니다. 다 태우면서 굽는다.특히 비계쪽이 많이 탔고, 직원분께 얘기를 해서 탄부분을 잘라서 주셨다. 빡치지만 그래도 못먹는건 아니니 괜찮았다. 추가로 고기를 더 주문했는데, 불판에 올려두고 직원들끼리 떠들고있었다.보다못해서 결국 직접구웠다. 한줄평 : 불이 너무 세면 숯을 덜 넣던가 아니면 계속 고기를 안타게 구워주던가 170g에 17000원에 고기를 먹으려는 이유가 있는데 그 이유를 싸그리 무시한 가게.",0
9,"콜키지프리, 이베리코목살은 퍽퍽했고 삼겹살 맛집(2022-09-16 재작성)콜키지 2만원. 더 이상 찾아 갈 이유는 없는 곳. 고기는 맛이 있는 편이지만 굳이? 이 가격에? 숙대입구역 모 삼겹살 집을 벤치마킹 한 느낌은 기분 탓인지",1
4,"삼겹살, 목살, 이베리코목살 모두 시켰었는데, 다 기억에 안남는다.특히 이베리코목살은 육안상 마블링은 좋았는데 '차이가 뭐였지?' 싶음.맛은 강남은 워낙 고기집들이 전쟁중이라 상상가는 그 맛이다.두툼한 고기 숯불에 잘 구워서 먹는 맛.된장술밥 그냥그랬고, 비빔국수가 맛있던거로 기억난다.남자분들은 설명이나 고기굽는거나 잘 응대해주심.종업원중 되게 성격이 날카로운 여자분 한 분 계셨는데 아직 잘 다니시려나..?어차피 우연히 방문한거라 다시 갈 일은 없겠지만.",1
1,,0
1,우리 밍구가 아주 좋아해요~^^,0
2,,0
3,,0
9,,1
3,서비스 진짜 별로임.. 친구보다 5분정도 먼저와서 고기시켜놓고 잠시 기다리고 있는데 다른분 언제오냐고 겁나 물어보면서 눈치줌...최악의 서비스.. 강남에 이런데가 잇다니 충격임.직원분중이 키작으셧던 분 같은데 진짜 최악이고 드러웟음,0
7,,1
4,맛있음 반찬도 굿,1
1,,0
5,맛나게먹었어요,1
1,"숯불, 석쇠(그릴)위에 고기를 굽다보니 연기가 너무 심한건 둘째치고 고기에 그을음이 코팅되는군요.목살에 마블링처럼 보이는 부분(목살에 웬 마블링?)은 먹어보니 힘줄 같네요.등받이 없는 의자도 불편해요. 포장마차도 아니고 이 가격에...",0
1,그나마 먹을만한건 이베리코 목살,0
1,비싸고 고기다태우고물도 안갖다줌.. 숯도 안갖다줌...손님이 오든말든 신경안씀...서비스가진짜개구림...가격은 진짜비싸면서 서비스가 구림,0
4,그냥 그래요!,1
3,맛있습니다 ㄹㅇ,0
3,"고기는 질이좋아보이나 서비스가 다 별로임사람이 안친절하다기보단 1인분에 17000원인 삼겹살을 먹으면 보통구워주기마련.물론 안구워주는게 아니다. 다 태우면서 굽는다.특히 비계쪽이 많이 탔고, 직원분께 얘기를 해서 탄부분을 잘라서 주셨다. 빡치지만 그래도 못먹는건 아니니 괜찮았다. 추가로 고기를 더 주문했는데, 불판에 올려두고 직원들끼리 떠들고있었다.보다못해서 결국 직접구웠다. 한줄평 : 불이 너무 세면 숯을 덜 넣던가 아니면 계속 고기를 안타게 구워주던가 170g에 17000원에 고기를 먹으려는 이유가 있는데 그 이유를 싸그리 무시한 가게.",0
9,"콜키지프리, 이베리코목살은 퍽퍽했고 삼겹살 맛집(2022-09-16 재작성)콜키지 2만원. 더 이상 찾아 갈 이유는 없는 곳. 고기는 맛이 있는 편이지만 굳이? 이 가격에? 숙대입구역 모 삼겹살 집을 벤치마킹 한 느낌은 기분 탓인지",1
4,"삼겹살, 목살, 이베리코목살 모두 시켰었는데, 다 기억에 안남는다.특히 이베리코목살은 육안상 마블링은 좋았는데 '차이가 뭐였지?' 싶음.맛은 강남은 워낙 고기집들이 전쟁중이라 상상가는 그 맛이다.두툼한 고기 숯불에 잘 구워서 먹는 맛.된장술밥 그냥그랬고, 비빔국수가 맛있던거로 기억난다.남자분들은 설명이나 고기굽는거나 잘 응대해주심.종업원중 되게 성격이 날카로운 여자분 한 분 계셨는데 아직 잘 다니시려나..?어차피 우연히 방문한거라 다시 갈 일은 없겠지만.",1
1,,0
1,우리 밍구가 아주 좋아해요~^^,0
2,,0
3,,0
9,,1
3,서비스 진짜 별로임.. 친구보다 5분정도 먼저와서 고기시켜놓고 잠시 기다리고 있는데 다른분 언제오냐고 겁나 물어보면서 눈치줌...최악의 서비스.. 강남에 이런데가 잇다니 충격임.직원분중이 키작으셧던 분 같은데 진짜 최악이고 드러웟음,0
7,,1
4,맛있음 반찬도 굿,1
1,,0
5,맛나게먹었어요,1
1,"숯불, 석쇠(그릴)위에 고기를 굽다보니 연기가 너무 심한건 둘째치고 고기에 그을음이 코팅되는군요.목살에 마블링처럼 보이는 부분(목살에 웬 마블링?)은 먹어보니 힘줄 같네요.등받이 없는 의자도 불편해요. 포장마차도 아니고 이 가격에...",0
1,그나마 먹을만한건 이베리코 목살,0
2,"애매하다. 목살은 너무 질겨서 충정로 *툼 보다 못하고, 항정살은 기름덩어리라 남영동 **돈만 못하고, 삼겹살이랑 된찌가 그래도 그나마 제일 낫다. 별 3개가 적당한데, 현 평점이 너무 높아서 1개 드려본다. 웨이팅하면서 먹을 곳은 아닌듯.",0
4,숙성돼지라 맛있었어요~~친절하시고 고기도 잘 구워주세요추가주문도 테블릿으로 해서 편하고단점은 늦게가면 웨이팅이 있다는 점??,1
2,괜찮음,0
3,,0
2,진심 대박 맛있고!특별한건 직원분이 끝까지 구워주시는게 최고!내 인생  최고의 고기집이였음!,0
1,곱창 너무 맛있었어요~~! 양도 두명이서 모둠 딱 배부르게 먹음! 그리고 볶음밥이 진짜 최고!! 그리고 옆자리에 곱창 다 먹어놓고 얼마없을 때 볶음밥 먹기 직전에 곱창이 너무 질기다며 이모님께 먹어보라하고 말 꼬투리 잡으면서 시비 터는 개진상 손님 있었는데 끝까지 친절하게 응대하신거 인상 깊었어요 ㅜㅜ 곱창 하나도 안질겼는데.. 고생하시네요~!,0
5,정말 맛있다고 생각했는데 리뷰보고 떠올리니까 앞치마 주머니에서 가위 꺼내서 이 테이블 저 테이블 다 잘라주고 건더기 묻은 국자로 또 다 퍼주시고 다니는 거 역겹긴 하네요 그치만 맛있었어요 반찬 리필칸도 텅텅 비었고 바닥도 더러웠지만 나쁘단 생각은 별로 안 들었구요 근데 다만 다닥다닥 붙어있어서 옆 테이블 하는 말이 다 들렸는데 볶음밥이 안나왔다고 혹시 주문 안들어갔으면 그냥 취소해달라 하니까 사장님은 지나가며 주문 들어갔다고 훽 가버리고 아주머님은 이제 들어갔다고 죄송하다고 하고 좀 웃겼네요 사장님 손님 말을 좀 들으세요,1
2,곱창 맛있어요,0
1,곱창 너무 맛있었어요~~! 양도 두명이서 모둠 딱 배부르게 먹음! 그리고 볶음밥이 진짜 최고!! 그리고 옆자리에 곱창 다 먹어놓고 얼마없을 때 볶음밥 먹기 직전에 곱창이 너무 질기다며 이모님께 먹어보라하고 말 꼬투리 잡으면서 시비 터는 개진상 손님 있었는데 끝까지 친절하게 응대하신거 인상 깊었어요 ㅜㅜ 곱창 하나도 안질겼는데.. 고생하시네요~!,0
5,정말 맛있다고 생각했는데 리뷰보고 떠올리니까 앞치마 주머니에서 가위 꺼내서 이 테이블 저 테이블 다 잘라주고 건더기 묻은 국자로 또 다 퍼주시고 다니는 거 역겹긴 하네요 그치만 맛있었어요 반찬 리필칸도 텅텅 비었고 바닥도 더러웠지만 나쁘단 생각은 별로 안 들었구요 근데 다만 다닥다닥 붙어있어서 옆 테이블 하는 말이 다 들렸는데 볶음밥이 안나왔다고 혹시 주문 안들어갔으면 그냥 취소해달라 하니까 사장님은 지나가며 주문 들어갔다고 훽 가버리고 아주머님은 이제 들어갔다고 죄송하다고 하고 좀 웃겼네요 사장님 손님 말을 좀 들으세요,1
2,곱창 맛있어요,0
4,존맛탱입니다 한달에 3번감 3번 다 다른 사람이랑 갔는데 다 맛있다함 대창이 개고소함,1
2,"진심 최악.  기름 빠지는데가 없어, 아주머니가 같은 국자로 모든 테이블 기름을 뜨고 다님. 손님들 먹고 있는데 와서 중간중간 기름 떠냄. 코로나 시국이 아니더라도 위생관념 최악. 곱창도 기름이 심하게 많고 느끼함.",0
4,마법의 가루가 더해진 지글지글의 맛. 역시나 맛있다. 그런데 기름이 온 가게에 퍼져있어서 먹는 내내 미끌미끌한 기분.. 그래서 그런지 먹고나서 더 기름진 누낌. 깔끔한 가게 분위기는 아님. 하지만 맛은 인정.,1
2,위생관념 제로 직원분들 같은 집게 가위로 수십테이블 돌아다님. 앞치마 주머니에서 소독이라도 되는건가.. 매순간 손님들은 곱창 집어먹는중. 다 섞일텐데..,0
5,맛은 있지만 직원 실수를 손님한태 뭐라하면 어쩌라는건지,1
1,곱창 너무 맛있었어요~~! 양도 두명이서 모둠 딱 배부르게 먹음! 그리고 볶음밥이 진짜 최고!! 그리고 옆자리에 곱창 다 먹어놓고 얼마없을 때 볶음밥 먹기 직전에 곱창이 너무 질기다며 이모님께 먹어보라하고 말 꼬투리 잡으면서 시비 터는 개진상 손님 있었는데 끝까지 친절하게 응대하신거 인상 깊었어요 ㅜㅜ 곱창 하나도 안질겼는데.. 고생하시네요~!,0
5,정말 맛있다고 생각했는데 리뷰보고 떠올리니까 앞치마 주머니에서 가위 꺼내서 이 테이블 저 테이블 다 잘라주고 건더기 묻은 국자로 또 다 퍼주시고 다니는 거 역겹긴 하네요 그치만 맛있었어요 반찬 리필칸도 텅텅 비었고 바닥도 더러웠지만 나쁘단 생각은 별로 안 들었구요 근데 다만 다닥다닥 붙어있어서 옆 테이블 하는 말이 다 들렸는데 볶음밥이 안나왔다고 혹시 주문 안들어갔으면 그냥 취소해달라 하니까 사장님은 지나가며 주문 들어갔다고 훽 가버리고 아주머님은 이제 들어갔다고 죄송하다고 하고 좀 웃겼네요 사장님 손님 말을 좀 들으세요,1
2,곱창 맛있어요,0
4,존맛탱입니다 한달에 3번감 3번 다 다른 사람이랑 갔는데 다 맛있다함 대창이 개고소함,1
2,"진심 최악.  기름 빠지는데가 없어, 아주머니가 같은 국자로 모든 테이블 기름을 뜨고 다님. 손님들 먹고 있는데 와서 중간중간 기름 떠냄. 코로나 시국이 아니더라도 위생관념 최악. 곱창도 기름이 심하게 많고 느끼함.",0
4,마법의 가루가 더해진 지글지글의 맛. 역시나 맛있다. 그런데 기름이 온 가게에 퍼져있어서 먹는 내내 미끌미끌한 기분.. 그래서 그런지 먹고나서 더 기름진 누낌. 깔끔한 가게 분위기는 아님. 하지만 맛은 인정.,1
2,위생관념 제로 직원분들 같은 집게 가위로 수십테이블 돌아다님. 앞치마 주머니에서 소독이라도 되는건가.. 매순간 손님들은 곱창 집어먹는중. 다 섞일텐데..,0
5,맛은 있지만 직원 실수를 손님한태 뭐라하면 어쩌라는건지,1
6,,1
3,아 진짜...... 일단 양념같은것도 안 되어 있어서 너무너무 과하게 느끼해요 원래 곱창이 느끼하다지만 이건 좀...선넘음  글고 직원이 볶음밥 나중에 시켜도 된다해서 나중에 시켰는데 여사님이 왜 지금 시키냐는 식으로 눈치 줬어요 김가루도 말 하니까 그제서야 아맞다 하고 갖다 주시고.. 그냥 김치랑만 비벼 먹을 뻔 ㅠ 근디 볶음밥은 개존맛이라 1점 추가로 더 드립니다,0
5,여기 알바생 인지 직원인지 모르겠는데 교육 다시 시키세요;; 밥 다먹고 나갔다가 잠깐 화장실 급해서 다시 들어가서 잠깐 화장실 쓰려고 했는데 x발 마감 해야되는데  이러시면서 궁시렁되시고 일부러 다 들으라고 하는 것 처럼 하네요 ㅋㅋㅋㅋㅋㅋㅋ 진짜 뭐하자는건지 상당히 기분 나쁘네요 못 배운거 티좀 내지 마십쇼 모자라신건가 그냥…,1
3,곰창 개꿀맛 추천,0
4,,1
1,곱창 너무 맛있었어요~~! 양도 두명이서 모둠 딱 배부르게 먹음! 그리고 볶음밥이 진짜 최고!! 그리고 옆자리에 곱창 다 먹어놓고 얼마없을 때 볶음밥 먹기 직전에 곱창이 너무 질기다며 이모님께 먹어보라하고 말 꼬투리 잡으면서 시비 터는 개진상 손님 있었는데 끝까지 친절하게 응대하신거 인상 깊었어요 ㅜㅜ 곱창 하나도 안질겼는데.. 고생하시네요~!,0
5,정말 맛있다고 생각했는데 리뷰보고 떠올리니까 앞치마 주머니에서 가위 꺼내서 이 테이블 저 테이블 다 잘라주고 건더기 묻은 국자로 또 다 퍼주시고 다니는 거 역겹긴 하네요 그치만 맛있었어요 반찬 리필칸도 텅텅 비었고 바닥도 더러웠지만 나쁘단 생각은 별로 안 들었구요 근데 다만 다닥다닥 붙어있어서 옆 테이블 하는 말이 다 들렸는데 볶음밥이 안나왔다고 혹시 주문 안들어갔으면 그냥 취소해달라 하니까 사장님은 지나가며 주문 들어갔다고 훽 가버리고 아주머님은 이제 들어갔다고 죄송하다고 하고 좀 웃겼네요 사장님 손님 말을 좀 들으세요,1
2,곱창 맛있어요,0
4,존맛탱입니다 한달에 3번감 3번 다 다른 사람이랑 갔는데 다 맛있다함 대창이 개고소함,1
2,"진심 최악.  기름 빠지는데가 없어, 아주머니가 같은 국자로 모든 테이블 기름을 뜨고 다님. 손님들 먹고 있는데 와서 중간중간 기름 떠냄. 코로나 시국이 아니더라도 위생관념 최악. 곱창도 기름이 심하게 많고 느끼함.",0
4,마법의 가루가 더해진 지글지글의 맛. 역시나 맛있다. 그런데 기름이 온 가게에 퍼져있어서 먹는 내내 미끌미끌한 기분.. 그래서 그런지 먹고나서 더 기름진 누낌. 깔끔한 가게 분위기는 아님. 하지만 맛은 인정.,1
2,위생관념 제로 직원분들 같은 집게 가위로 수십테이블 돌아다님. 앞치마 주머니에서 소독이라도 되는건가.. 매순간 손님들은 곱창 집어먹는중. 다 섞일텐데..,0
5,맛은 있지만 직원 실수를 손님한태 뭐라하면 어쩌라는건지,1
6,,1
3,아 진짜...... 일단 양념같은것도 안 되어 있어서 너무너무 과하게 느끼해요 원래 곱창이 느끼하다지만 이건 좀...선넘음  글고 직원이 볶음밥 나중에 시켜도 된다해서 나중에 시켰는데 여사님이 왜 지금 시키냐는 식으로 눈치 줬어요 김가루도 말 하니까 그제서야 아맞다 하고 갖다 주시고.. 그냥 김치랑만 비벼 먹을 뻔 ㅠ 근디 볶음밥은 개존맛이라 1점 추가로 더 드립니다,0
5,여기 알바생 인지 직원인지 모르겠는데 교육 다시 시키세요;; 밥 다먹고 나갔다가 잠깐 화장실 급해서 다시 들어가서 잠깐 화장실 쓰려고 했는데 x발 마감 해야되는데  이러시면서 궁시렁되시고 일부러 다 들으라고 하는 것 처럼 하네요 ㅋㅋㅋㅋㅋㅋㅋ 진짜 뭐하자는건지 상당히 기분 나쁘네요 못 배운거 티좀 내지 마십쇼 모자라신건가 그냥…,1
3,곰창 개꿀맛 추천,0
4,,1
2,공기 엄청 탁함 여기 직원들 건강이 걱정될 정도로곱창은 신선한데 왤케 짠거임??두번시켰는데 처음 주문한건 괜찮았는데 두번째껀 소태임,0
2,"환기 하도 안시켜서 가자마자 후추뿌린거같은 매캐한 냄새에 기침,재채기가 계속나옴. 기름 안빠지는 판이라 진짜 겁나느끼함(이건 개인취향일수있음). 곱창집인데 밥떨어졌다고 30분 기다려도 볶음밥 없다그래서 나옴 ㅎ 최악",0
1,아는 동생한테 여기 말고 다른 곳으로 오라고 했는데 기어코 검색하면 이 가게가 제일 위에 뜬다고 여기로 오고 주문도 미리 시켰길래 어쩔 수 없이 먹음매뉴가 나오고 걱정은 현실이 됨너무 질김소주 한 잔에 한 입 먹다 도저히 질겨서 바로 뱉고 계산하고 나옴사람은 왜 이렇게 많은지 알 수 없음,0
3,줄서서 먹음. 맛있다. 둘이서 삼인분 시켰다. 가루 같은거 뿌려서 구우시는데 딱 맛있다. 분위기도 맛있다. 다만 직원 부르는 시스템이 없어서 벨 설치좀 해야 할듯.,0
4,맛있어요.. 곱창보다 대창을 선호하는데 여긴 곱창 곱이 쓰지않고 꽉 차있어서 맛있었어요. 부추에 곱창 기름이 스며들어서 부추랑 같이 먹으니까 더 맛있었습니다.근데 사람이 엄청 많은데 직원분들이 별로없어서 굽기를 잘 봐주시는 것 같진 않아요. 너무 바빠보여서 탄 부분 잘라내달라고 하는 것도 죄송스러운.. 직원분들 더 있어야할거같아요.,1
